time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
33693,-37.313,-18.707,-3.188,0.22,-0.783,0.969,0.215,0.233449267,1
33694,-41.408,27.327,8.021,0.054,0.831,0.144,0.177,0.233449267,1
33695,97.867,31.381,61.44,-0.142,-0.089,-0.471,0.178,0.233449267,1
33696,57.733,13.827,52.818,0.012,-0.588,0.538,0.18,0.233449267,1
33697,-9.43,8.174,-0.599,-0.345,0.213,0.293,0.181,0.233449267,1
33698,63.356,10.705,-28.39,-0.236,0.453,-0.355,0.182,0.233449267,1
33699,-3.029,-11.687,-13.147,0.053,-0.435,0.05,0.168,0.233449267,1
33700,-59.874,2.5,-3.067,0.118,-0.442,0.939,0.187,0.233449267,1
33701,52.983,27.324,41.971,-0.021,0.243,-0.859,0.164,0.233449267,1
33702,97.526,14.28,67.817,-0.421,0.173,-0.361,0.133,0.233449267,1
33703,-17.913,4.51,16.234,-0.285,-0.443,0.309,0.147,0.233449267,1
33704,38.274,10.007,-23.447,0.389,0.372,-0.567,0.169,0.233449267,1
33705,23.104,-3.819,-16.562,-0.352,0.656,0.107,0.2,0.233449267,1
33706,-65.231,-8.388,-13.554,0.301,-0.92,0.441,0.206,0.233449267,1
33707,-4.467,27.777,28.934,-0.513,0.859,-0.769,0.185,0.233449267,1
33708,106.89,18.928,70.499,0.238,0.169,0.592,0.196,0.233449267,1
33709,10.698,3.595,32.871,0.077,-0.644,0.148,0.179,0.233449267,1
33710,7.501,7.702,-16.469,0.089,0.115,-0.668,0.168,0.233449267,1
33711,62.87,8.936,-13.385,-0.071,0.485,-0.342,0.181,0.233449267,1
33712,-33.282,-12.032,-6.389,-0.218,-0.951,0.258,0.199,0.233449267,1
33713,-41.477,20.229,0.474,0.139,-0.352,-0.518,0.177,0.233449267,1
33714,91.92,26.429,62.075,0.24,0.648,0.156,0.185,0.233449267,1
33715,63.357,11.545,56.574,-0.109,-0.562,0.181,0.165,0.233449267,1
33716,-14.342,2.951,0.9,0.188,-0.289,0.08,0.154,0.233449267,1
33717,66.582,11.78,-27.199,-0.334,0.464,-0.843,0.155,0.233449267,1
33718,6.985,-1.98,-12.241,0.291,-0.317,0.21,0.211,0.233449267,1
33719,-59.751,-2.825,-9.153,-0.076,-0.172,-0.135,0.206,0.233449267,1
33720,43.852,21.149,32.824,0.133,0,-0.353,0.218,0.233449267,1
33721,102.74,21.942,65.025,0.173,-0.325,0.238,0.163,0.233449267,1
33722,-16.678,5.364,14.275,-0.072,-0.175,0.486,0.161,0.233449267,1
33723,35.324,7.498,-22.147,-0.001,0.41,-0.36,0.155,0.233449267,1
33724,31.565,4.991,-8.081,-0.352,0.072,-0.459,0.176,0.233449267,1
33725,-63.606,-12.481,-8.306,0.184,-0.647,0.584,0.18,0.233449267,1
33726,-10.445,15.428,17.74,-0.156,0.397,-0.003,0.211,0.233449267,1
33727,104.98,26.309,59.782,0.607,0.34,0.182,0.215,0.233449267,1
33728,13.176,10.664,35.88,-0.191,-0.35,0.321,0.289,0.233449267,1
33729,10.994,2.63,-9.234,0.155,-0.018,0.042,0.233,0.233449267,1
33730,55.584,10.657,-18.453,0.285,0.384,-0.215,0.212,0.233449267,1
33731,-28.29,-4.599,-3.984,-0.316,-0.143,0.357,0.164,0.233449267,1
33732,-41.648,5.478,1.55,-0.299,0.271,0.382,0.201,0.233449267,1
33733,79.932,25.819,52.074,0.337,0.692,-0.146,0.194,0.233449267,1
33734,77.124,24.101,59.79,0.386,-0.338,0.287,0.136,0.233449267,1
33735,-14.788,-4.326,8.81,0.346,-0.505,0.641,0.165,0.233449267,1
33736,60.878,9.658,-28.059,-0.346,0.454,-0.493,0.151,0.233449267,1
33737,13.253,7.178,-12.437,-0.03,-0.028,-0.176,0.219,0.233449267,1
33738,-56.442,-10.796,-4.905,0.432,-0.445,0.501,0.179,0.233449267,1
33739,27.064,13.09,26.648,0.02,0.489,-0.062,0.192,0.233449267,1
33740,106.88,30.481,62.224,-0.504,0.053,-0.514,0.234,0.233449267,1
33741,-4.625,6.81,25.139,-0.003,-0.489,0.368,0.185,0.233449267,1
33742,22.846,3.216,-14.997,-0.525,0.247,-0.277,0.235,0.233449267,1
33743,38.271,5.601,-14.393,0.188,0.165,-0.226,0.179,0.233449267,1
33744,-52.15,-9.397,0.931,-0.376,-0.351,0.329,0.195,0.233449267,1
33745,-22.5,3.539,7.566,0.066,0.025,0.178,0.19,0.233449267,1
33746,94.975,28.213,61.08,-0.209,0.354,-0.588,0.188,0.233449267,1
33747,25.404,13.027,45.317,-0.096,-0.332,0.462,0.175,0.233449267,1
33748,2.691,-0.389,-11.523,0.193,-0.07,0.131,0.197,0.233449267,1
33749,59.364,13.281,-24.512,-0.32,0.38,-0.685,0.266,0.233449267,1
33750,-28.703,4.417,-3.976,-0.026,-0.127,0.535,0.234,0.233449267,1
33751,-43.201,-3.305,9.524,0.247,0.027,0.565,0.224,0.233449267,1
33752,80.307,27.402,55.346,0.4,-0.092,-0.945,0.255,0.233449267,1
33753,67.875,34.028,56.37,0.244,-0.743,-0.558,0.25,0.233449267,1
33754,-14.071,-8.675,3.816,0.209,-0.629,0.457,0.269,0.233449267,1
33755,61.197,10.078,-29.206,-0.207,0.529,-0.444,0.222,0.233449267,1
33756,6.961,9.615,-11.631,-0.231,0.261,-0.429,0.202,0.233449267,1
33757,-55.161,-9.528,-2.873,0.244,-0.215,0.983,0.18,0.233449267,1
33758,39.452,11.963,32.505,-0.544,0.465,-0.897,0.169,0.233449267,1
33759,102.72,37.699,67.197,-0.22,-0.096,-1.072,0.16,0.233449267,1
33760,-9.169,10.281,20.575,-0.19,-0.582,0.675,0.173,0.233449267,1
33761,28.193,1.055,-21.619,0.061,-0.099,-0.061,0.176,0.233449267,1
33762,36.543,10.022,-22.596,0.034,0.161,-0.596,0.173,0.233449267,1
33763,-56.948,-3.35,-0.879,-0.28,-0.313,0.241,0.197,0.233449267,1
33764,-22.975,-4.663,17.746,0.23,0.17,0.431,0.191,0.233449267,1
33765,97.584,28.36,67.845,-0.383,0.136,-0.718,0.2,0.233449267,1
33766,28.81,10.149,38.724,0.768,-0.621,0.973,0.191,0.233449267,1
33767,-0.601,-8.56,-18.061,0.349,-0.223,0.38,0.207,0.233449267,1
33768,67.129,14.632,-25.601,0.393,0.02,-0.413,0.213,0.233449267,1
33769,-31.058,10.598,0.478,0.09,-0.44,0.254,0.23,0.233449267,1
33770,-45.09,-4.977,10.753,-0.211,0.045,0.932,0.169,0.233449267,1
33771,72.5,26.061,48.3,-0.439,0.399,-0.667,0.217,0.233449267,1
33772,80.547,32.631,51.765,0.315,0.058,-0.075,0.22,0.233449267,1
33773,-17.048,-9.809,-0.042,-0.128,0.006,0.742,0.234,0.233449267,1
33774,62.686,5.012,-25.629,0.132,-0.134,-0.196,0.257,0.233449267,1
33775,11.62,23.599,-4.912,-0.529,0.339,-0.701,0.175,0.233449267,1
33776,-53.375,-12.74,-0.958,0.45,-0.524,0.612,0.184,0.233449267,1
33777,35.181,1.425,27.241,-0.198,0.025,-0.702,0.204,0.233449267,1
33778,107.3,40.707,60.961,-0.459,0.126,-0.762,0.227,0.233449267,1
33779,-11.675,5.715,13.885,-0.09,-0.156,0.768,0.167,0.233449267,1
33780,29.214,2.042,-17.117,0.549,-0.202,0.357,0.162,0.233449267,1
33781,35.61,16.68,-7.589,0.382,0.085,-0.615,0.165,0.233449267,1
33782,-62.445,-3.381,-1.716,-0.679,0.093,-0.355,0.172,0.233449267,1
33783,-24.15,-19.106,14.729,1.079,-0.176,1.053,0.19,0.233449267,1
33784,97.206,28.471,60.853,-0.373,0.327,-1.446,0.187,0.233449267,1
33785,37.089,22.739,40.46,0.455,-0.069,0.649,0.192,0.233449267,1
33786,-4.247,-9.475,-8.616,0.495,-0.281,0.61,0.213,0.233449267,1
33787,72.954,19.195,-20.458,0.454,-0.59,-1.134,0.221,0.233449267,1
33788,-24.176,15.885,-0.017,-0.596,0.205,-0.021,0.2,0.233449267,1
33789,-46.039,-15.69,3.984,-0.393,0.55,1.243,0.252,0.233449267,1
33790,63.553,17.307,44.473,-0.375,0.425,-0.831,0.209,0.233449267,1
33791,91.952,44.594,57.644,-0.049,0.035,0.214,0.202,0.233449267,1
33792,-23.72,-3.297,8.878,0.545,-0.813,0.591,0.267,0.233449267,1
33793,57.271,6.281,-18.81,0.123,-0.724,-0.775,0.305,0.233449267,1
33794,22.098,21.121,-5.729,0.26,-0.337,-0.603,0.25,0.233449267,1
33795,-15.723,-14.236,-3.777,-0.53,-0.184,0.364,0.194,0.233449267,1
33796,0.007,1.23,2.169,-0.046,-0.053,-0.039,-0.005,0.233607602,1
33797,42.861,7.647,-23.396,-0.094,-0.554,-0.036,0.341,0.233607602,1
33798,-41.477,-24.394,-3.737,0.898,-1.463,0.639,0.308,0.233607602,1
33799,-41.473,27.864,8.375,-0.226,0.042,-0.962,0.288,0.233607602,1
33800,85.285,22.636,58.502,-0.374,0.58,0.127,0.257,0.233607602,1
33801,54.31,2.419,54.45,0.477,-0.815,0.695,0.202,0.233607602,1
33802,-16.254,11.936,-8.877,0.372,-0.372,0.403,0.207,0.233607602,1
33803,63.078,16.341,-27.805,-0.637,1.159,-0.059,0.203,0.233607602,1
33804,-1.228,-12.157,-6.473,0.385,-0.214,0.083,0.257,0.233607602,1
33805,-59.486,10.423,-1.9,0.298,-0.855,0.148,0.237,0.233607602,1
33806,59.621,33.488,43.52,0.202,0.796,-0.155,0.209,0.233607602,1
33807,102.35,8.011,62.259,0.4,-0.934,0.283,0.174,0.233607602,1
33808,-13.684,1.932,17.486,0.123,-0.341,0.489,0.186,0.233607602,1
33809,50.802,8.273,-24.265,0.08,0.665,-0.674,0.213,0.233607602,1
33810,33.093,-1.309,-13.629,0.121,-0.337,-0.061,0.18,0.233607602,1
33811,-64.353,-10.106,-4.512,0.495,-1.222,0.583,0.174,0.233607602,1
33812,3.335,31.643,24.797,0.532,0.17,0.329,0.163,0.233607602,1
33813,111.34,22.199,61.839,0.35,0.063,-0.306,0.199,0.233607602,1
33814,3.071,13.168,30.247,-0.177,0.047,0.137,0.175,0.233607602,1
33815,14.238,7.428,-11.854,0.085,0.165,-0.031,0.231,0.233607602,1
33816,46.496,-0.92,-15.797,-0.066,0.339,-0.07,0.204,0.233607602,1
33817,-49.872,-16.398,-13.182,0.595,-1.217,0.266,0.169,0.233607602,1
33818,-38.937,22.555,4.993,-0.315,0.531,-0.721,0.175,0.233607602,1
33819,88.863,22.115,63.539,-0.351,0.211,-0.87,0.208,0.233607602,1
33820,48.917,7.921,51.275,0.04,-0.594,0.413,0.197,0.233607602,1
33821,-14.456,12.772,-10.844,0.295,-0.345,0.317,0.218,0.233607602,1
33822,66.149,15.568,-23.852,0.246,0.574,-0.304,0.167,0.233607602,1
33823,-0.229,-7.704,-7.832,0.304,-0.804,-0.305,0.282,0.233607602,1
33824,-61.114,2.318,-11.73,-0.065,-0.097,0.101,0.174,0.233607602,1
33825,46.959,25.646,38.447,-0.025,0.411,-0.477,0.208,0.233607602,1
33826,111.12,15.203,70.269,-0.308,-0.335,-0.113,0.205,0.233607602,1
33827,-10.288,3.58,20.718,-0.213,-0.395,0.514,0.179,0.233607602,1
33828,36.28,7.763,-19.788,-0.055,0.371,-0.314,0.219,0.233607602,1
33829,41.906,2.068,-14.405,-0.113,0.279,-0.407,0.21,0.233607602,1
33830,-56.924,-9.232,-6.203,-0.105,-0.598,0.298,0.19,0.233607602,1
33831,-19.052,15.758,13.014,0.085,-0.246,-0.531,0.175,0.233607602,1
33832,104.32,27.233,64.601,-0.106,0.015,-0.315,0.166,0.233607602,1
33833,17.42,13.003,39.005,0.278,-0.713,0.644,0.145,0.233607602,1
33834,-1.354,6.907,-12.024,-0.073,0.116,0.005,0.154,0.233607602,1
33835,56.99,11.167,-21.029,-0.231,0.355,-0.612,0.196,0.233607602,1
33836,-30.541,-6.544,-5.005,-0.548,-0.024,-0.163,0.201,0.233607602,1
33837,-48.888,0.482,-3.475,0.139,-0.145,0.722,0.177,0.233607602,1
33838,65.44,18.636,45.484,-0.051,0.753,-0.346,0.265,0.233607602,1
33839,68.073,22.613,54.64,0.079,-0.4,-0.076,0.227,0.233607602,1
33840,-18.509,2.386,1.923,0.112,-0.436,0.306,0.19,0.233607602,1
33841,55.943,15.197,-25.042,0.113,0.39,-0.333,0.193,0.233607602,1
33842,8.56,6.873,-10.167,0.045,-0.382,-0.434,0.231,0.233607602,1
33843,-55.212,-3.155,-6.661,-0.1,0.059,0.668,0.161,0.233607602,1
33844,43.926,16.16,31.965,0.368,0.11,-0.409,0.194,0.233607602,1
33845,107.08,27.643,66.01,-0.335,-0.075,-0.534,0.179,0.233607602,1
33846,-4.777,1.361,25.174,0.124,-0.47,0.513,0.18,0.233607602,1
33847,34.779,3.02,-18.337,-0.17,0.355,-0.106,0.242,0.233607602,1
33848,40.33,7.802,-17.137,-0.201,0.612,-0.311,0.17,0.233607602,1
33849,-54.09,-9.592,-3.79,-0.054,-0.34,0.464,0.189,0.233607602,1
33850,-14.782,4.403,17.545,0.069,-0.145,-0.335,0.217,0.233607602,1
33851,98.207,30.455,61.261,-0.901,0.628,-0.864,0.231,0.233607602,1
33852,26.435,17.594,40.592,0.283,-0.658,0.514,0.201,0.233607602,1
33853,-1.788,3.076,-4.078,0.053,0.161,0.177,0.189,0.233607602,1
33854,57.316,10.372,-22.109,-0.043,0.173,-0.619,0.185,0.233607602,1
33855,-24.447,-3.616,-2.68,-0.312,-0.351,-0.564,0.202,0.233607602,1
33856,-50.084,-6.858,-2.748,0.201,-0.359,0.446,0.181,0.233607602,1
33857,59.436,20.948,45.108,0.024,0.385,-0.389,0.2,0.233607602,1
33858,73.714,28.133,54.527,-0.143,-0.067,-0.42,0.234,0.233607602,1
33859,-18.541,-1.516,5.849,-0.14,-0.02,0.556,0.205,0.233607602,1
33860,53.606,8.604,-28.031,-0.237,0.129,-0.515,0.216,0.233607602,1
33861,13.703,12.073,-13.294,0.043,-0.192,-0.419,0.25,0.233607602,1
33862,-51.541,-7.267,1.045,-0.315,-0.029,0.227,0.237,0.233607602,1
33863,31.354,9.799,28.977,-0.15,0.238,-0.462,0.23,0.233607602,1
33864,117.53,37.739,69.897,-0.135,-0.122,-0.664,0.2,0.233607602,1
33865,-0.775,8.711,25.327,-0.217,-0.045,0.45,0.238,0.233607602,1
33866,28.21,-5.398,-19.852,-0.205,0.073,0.16,0.209,0.233607602,1
33867,45.654,7.849,-19.448,-0.25,0.464,-1.065,0.192,0.233607602,1
33868,-53.435,-4.992,-4.664,-0.446,0.068,0.183,0.17,0.233607602,1
33869,-20.399,-1.466,14.716,0.071,-0.044,0.766,0.174,0.233607602,1
33870,94.708,32.926,60.629,-0.75,0.459,-1.086,0.179,0.233607602,1
33871,27.674,19.04,41.944,0.181,-0.541,0.499,0.177,0.233607602,1
33872,-2.241,-3.793,-5.782,-0.355,-0.015,0.019,0.205,0.233607602,1
33873,58.666,9.744,-28.972,0.07,-0.117,-0.933,0.21,0.233607602,1
33874,-22.929,3.362,-7.875,0.012,-0.176,-0.095,0.187,0.233607602,1
33875,-54.352,-8.089,1.287,0.024,-0.319,0.504,0.199,0.233607602,1
33876,56.126,16.476,48.594,0.712,0.32,0.521,0.259,0.233607602,1
33877,81.896,29.496,56.681,-0.714,0.203,-0.031,0.197,0.233607602,1
33878,-23.111,-9.934,-1.373,0.118,-0.684,0.318,0.243,0.233607602,1
33879,57.919,8.197,-30.257,-0.339,-0.193,-0.624,0.226,0.233607602,1
33880,18.038,18.98,-9.292,-0.222,-0.383,-0.96,0.204,0.233607602,1
33881,-56.274,-0.948,4.315,-0.17,-0.3,0.981,0.226,0.233607602,1
33882,21.609,-3.63,33.457,0.372,0.197,-0.155,0.247,0.233607602,1
33883,119.65,40.031,63.525,-0.533,0.685,-0.514,0.188,0.233607602,1
33884,10.911,11.028,25.977,0.142,-0.31,0.42,0.186,0.233607602,1
33885,16.695,-7.567,-14.405,-0.218,-0.109,-0.021,0.241,0.233607602,1
33886,57.096,14.747,-13.985,0.242,-0.254,-0.835,0.296,0.233607602,1
33887,-51.344,5.851,3.543,0.267,-0.392,0.154,0.2,0.233607602,1
33888,-35.036,-14.946,8.17,-0.078,-0.114,-0.108,0.207,0.233607602,1
33889,80.58,19.214,55.287,1.292,-0.07,0.822,0.155,0.233607602,1
33890,51.821,27.466,43.444,-1.187,0.248,-0.766,0.17,0.233607602,1
33891,-22.267,-8.712,-3.457,0.181,-0.397,0.396,0.172,0.233607602,1
33892,66.187,14.882,-19.12,-0.121,-0.209,-0.45,0.178,0.233607602,1
33893,-15.176,16.674,-4.035,-0.373,0.018,-0.924,0.216,0.233607602,1
33894,-55.932,-9.484,0.064,0.03,-0.075,1.279,0.212,0.233607602,1
33895,45.808,2.261,30.866,-0.387,-0.254,-0.331,0.253,0.233607602,1
33896,94.131,42.774,60.637,-0.076,0.191,-0.954,0.222,0.233607602,1
33897,-20.611,1.195,8.676,-0.408,0.145,-0.017,0.235,0.233607602,1
33898,51.931,5.842,-24.135,-0.142,-0.185,-0.151,0.245,0.233607602,1
33899,22.804,19.132,-6.843,0.172,0.005,-0.217,0.211,0.233607602,1
33900,-58.773,-4.322,-3.542,-0.273,0.521,1.556,0.221,0.233607602,1
33901,15.724,-9.75,24.741,0.314,-0.121,-0.363,0.232,0.233607602,1
33902,118.86,43.849,64.16,-0.018,-0.037,-0.935,0.237,0.233607602,1
33903,9.433,12.196,25.945,-0.553,-0.104,-0.035,0.267,0.233607602,1
33904,16.05,-5.476,-14.252,-0.535,0.112,-0.046,0.249,0.233607602,1
33905,19.418,7.807,6.678,-0.654,-0.465,-1.407,0.167,0.233607602,1
33906,1.815,2.933,1.849,-0.144,-0.138,-0.153,-0.005,0.233765937,1
33907,32.473,4.314,-23.781,-0.185,0.933,-0.709,0.308,0.233765937,1
33908,38.042,-5.461,-15.39,-0.259,0.259,-0.23,0.277,0.233765937,1
33909,-65.811,-9.137,-5.629,-0.306,-0.713,0.49,0.255,0.233765937,1
33910,1.306,43.227,25.422,0.659,0.137,0.189,0.244,0.233765937,1
33911,116.45,19.386,73.581,-0.524,0.175,-0.729,0.256,0.233765937,1
33912,2.94,3.579,34.413,-0.277,-0.23,0.497,0.216,0.233765937,1
33913,6.208,9.711,-20.218,-0.029,0.441,-0.451,0.182,0.233765937,1
33914,56.047,4.628,-22.358,-0.55,0.784,-0.203,0.208,0.233765937,1
33915,-35.369,-21.062,-3.628,-0.318,-0.977,0.765,0.218,0.233765937,1
33916,-49.44,16.567,8.311,-0.45,0.092,-0.582,0.198,0.233765937,1
33917,77.432,21.092,50.234,0.196,0.921,0.657,0.211,0.233765937,1
33918,65.967,9.744,52.069,-0.227,-0.032,0.354,0.168,0.233765937,1
33919,-18.639,7.466,-0.253,-0.201,-0.855,-0.505,0.214,0.233765937,1
33920,59.08,15.314,-27.336,-0.092,0.183,-0.529,0.171,0.233765937,1
33921,13.056,-0.791,-8.564,-0.108,-0.742,-0.237,0.247,0.233765937,1
33922,-62.262,1.916,-6.002,-0.386,-0.12,0.046,0.188,0.233765937,1
33923,37.418,29.949,33.124,0.116,0.888,0.302,0.188,0.233765937,1
33924,114.61,13.012,62.629,-0.246,0.641,0.039,0.172,0.233765937,1
33925,-3.242,10.947,23.145,-0.251,-0.691,-0.232,0.228,0.233765937,1
33926,44.076,3.384,-9.131,-0.229,0.727,-0.178,0.206,0.233765937,1
33927,46.098,-7.48,-11.503,-0.248,0.148,-0.421,0.24,0.233765937,1
33928,-60.388,-9.895,-11.61,0.388,-1.265,-0.013,0.248,0.233765937,1
33929,-13.554,25.488,14.227,0.034,-0.144,0.086,0.23,0.233765937,1
33930,108.22,20.194,67.118,-0.067,0.032,0.009,0.184,0.233765937,1
33931,18.436,12.322,39.186,-0.173,-0.626,0.059,0.205,0.233765937,1
33932,0.541,13.556,-13.813,0.005,-0.076,-0.211,0.193,0.233765937,1
33933,62.559,10.567,-16.948,0.029,0.571,-0.303,0.176,0.233765937,1
33934,-36.069,-14.681,-6.487,-0.323,-0.385,-0.126,0.161,0.233765937,1
33935,-49.163,7.156,-5.792,0.229,-0.219,0.457,0.184,0.233765937,1
33936,74.201,20.067,53.236,0.489,0.437,0.045,0.173,0.233765937,1
33937,70.614,14.842,55.225,0.467,-0.559,0.158,0.208,0.233765937,1
33938,-21.723,4.552,-0.549,-0.337,-0.59,-0.264,0.22,0.233765937,1
33939,58.386,15.917,-25.466,-0.474,0.513,-0.454,0.248,0.233765937,1
33940,9.558,2.732,-8.541,0.302,-0.709,-0.451,0.19,0.233765937,1
33941,-58.48,-1.815,-5.925,-0.319,-0.068,0.096,0.202,0.233765937,1
33942,36.207,21.089,32.232,0.017,0.889,-0.222,0.179,0.233765937,1
33943,118.53,22.319,72.765,-0.147,-0.074,0.098,0.18,0.233765937,1
33944,-3.081,7.649,26.927,-0.301,-0.535,-0.014,0.154,0.233765937,1
33945,33.903,0.825,-15.769,0.009,0.504,-0.015,0.187,0.233765937,1
33946,51.32,5.823,-17.174,0.02,0.322,-0.591,0.238,0.233765937,1
33947,-50.603,-6.581,-5.424,-0.079,-0.301,0.435,0.192,0.233765937,1
33948,-26.917,6.569,11.725,0.346,-0.167,0.492,0.238,0.233765937,1
33949,93.459,26.827,57.346,0.018,0.356,-0.014,0.225,0.233765937,1
33950,37.842,20.942,46.87,-0.058,-0.356,0.114,0.214,0.233765937,1
33951,-11.143,3.302,-5.578,0.025,-0.016,0.266,0.198,0.233765937,1
33952,58.777,13.097,-19.983,0.165,0.141,-0.408,0.23,0.233765937,1
33953,-19.666,-4.113,-9.283,0.365,-0.139,0.052,0.18,0.233765937,1
33954,-51.741,-3.718,-3.163,0.088,-0.028,0.835,0.157,0.233765937,1
33955,58.675,18.772,39.272,-0.097,0.405,-0.176,0.167,0.233765937,1
33956,77.789,24.033,57.749,-0.707,0.002,-0.618,0.18,0.233765937,1
33957,-18.729,-4.149,9.434,0.252,-0.069,0.414,0.191,0.233765937,1
33958,51.961,12.967,-24.018,-0.093,0.397,-0.467,0.227,0.233765937,1
33959,19.774,9.041,-12.386,0.11,0.024,-0.159,0.239,0.233765937,1
33960,-56.176,-7.998,-2.664,0.278,-0.275,0.643,0.229,0.233765937,1
33961,25.196,12.852,27.77,-0.051,0.726,0.126,0.332,0.233765937,1
33962,116.05,33.928,66.083,-0.005,-0.14,-0.231,0.192,0.233765937,1
33963,6.167,7.888,29.945,-0.26,-0.123,0.215,0.184,0.233765937,1
33964,28.808,-2.153,-13.861,0.066,0.266,0.111,0.191,0.233765937,1
33965,47.375,6.701,-18.777,0.241,0.271,-0.499,0.192,0.233765937,1
33966,-46.132,-7.153,0.506,-0.195,-0.15,0.128,0.17,0.233765937,1
33967,-27.084,-1.713,9.99,0.156,-0.111,0.46,0.189,0.233765937,1
33968,89.066,28.895,56.779,0.257,-0.183,-0.236,0.214,0.233765937,1
33969,40.302,23.235,45.061,0.443,-0.682,0.516,0.209,0.233765937,1
33970,-12.411,-3.707,-3.981,0.058,-0.152,0.295,0.224,0.233765937,1
33971,57.755,11.186,-25.337,-0.412,0.287,-0.872,0.246,0.233765937,1
33972,-14.961,3.264,-10.847,0.405,-0.341,0.209,0.245,0.233765937,1
33973,-53.671,-8.611,-2.211,0.105,-0.164,0.878,0.207,0.233765937,1
33974,49.224,15.588,31.978,0.479,-0.431,-0.46,0.266,0.233765937,1
33975,92.133,31.397,65.348,0.302,-0.388,-0.587,0.323,0.233765937,1
33976,-15.401,-0.105,12.099,-0.212,-0.018,0.052,0.23,0.233765937,1
33977,45.922,1.965,-28.072,-0.236,0.187,-0.219,0.233,0.233765937,1
33978,31.425,10.213,-12.691,-0.243,0.44,-0.435,0.246,0.233765937,1
33979,-58.442,-3.74,-5.48,-0.165,-0.246,0.723,0.202,0.233765937,1
33980,8.4,1.118,27.218,0.376,-0.043,0.755,0.187,0.233765937,1
33981,120.04,42.35,69.008,-0.287,0.353,-0.969,0.179,0.233765937,1
33982,14.882,10.821,33.617,0.267,-1.023,0.062,0.224,0.233765937,1
33983,19.791,-7.706,-12.567,-0.229,-0.159,0.053,0.224,0.233765937,1
33984,55.877,9.297,-24.614,-0.092,0.07,-0.559,0.202,0.233765937,1
33985,-43.656,5.294,-1.018,-0.446,0.333,0.288,0.258,0.233765937,1
33986,-36.316,-2.472,13.23,-0.068,-0.006,-0.542,0.288,0.233765937,1
33987,91.26,29.201,62.547,-0.183,0.075,0.033,0.283,0.233765937,1
33988,45.087,21.775,41.332,-0.577,-0.179,0.099,0.227,0.233765937,1
33989,-13.394,-8.3,-13.576,-0.035,0.032,0.562,0.227,0.233765937,1
33990,65.619,15.211,-23.58,-0.141,0.107,-1.126,0.209,0.233765937,1
33991,-25.503,11.689,-0.169,-0.172,0.304,0.685,0.235,0.233765937,1
33992,-52.814,-4.874,5.616,-0.599,-0.035,-0.183,0.221,0.233765937,1
33993,55.679,10.543,40.858,0.422,0.529,-0.401,0.253,0.233765937,1
33994,84.822,32.515,51.763,-1.114,0.557,-0.964,0.232,0.233765937,1
33995,-23.617,-6.271,2.204,0.104,-0.377,0.694,0.229,0.233765937,1
33996,57.185,9.009,-26.139,0.254,0.035,-0.107,0.187,0.233765937,1
33997,18.138,21.486,-6.197,0.047,0.341,-0.167,0.273,0.233765937,1
33998,-57.272,-7.298,-0.448,-0.182,-0.211,0.072,0.201,0.233765937,1
33999,25.348,3.342,25.046,-0.289,0.753,-0.039,0.211,0.233765937,1
34000,120.28,42.703,65.457,-0.582,1.141,-0.596,0.159,0.233765937,1
34001,2.823,6.411,22.252,0.43,-0.219,1.087,0.213,0.233765937,1
34002,23.71,-4.232,-14.831,-0.406,0.219,-0.024,0.213,0.233765937,1
34003,52.143,13.586,-11.867,0.258,-0.083,-0.581,0.183,0.233765937,1
34004,-50.498,4.151,1.93,-0.598,0.063,-0.338,0.235,0.233765937,1
34005,-31.277,-20.351,8.968,0.665,-0.372,0.332,0.239,0.233765937,1
34006,91.627,33.013,57.633,-0.287,0.497,-0.286,0.229,0.233765937,1
34007,43.307,25.539,39.235,0.076,-0.131,0.408,0.198,0.233765937,1
34008,-14.817,-11.846,-2.842,0.714,-0.161,0.793,0.231,0.233765937,1
34009,70.121,12.498,-17.691,-0.19,0.202,-1.159,0.208,0.233765937,1
34010,-24.061,12.279,-1.604,0.711,-0.276,0.44,0.237,0.233765937,1
34011,-50.588,-10.856,-2.421,-0.35,-0.039,0.653,0.242,0.233765937,1
34012,52.943,3.601,41.049,0.14,0.306,-1.294,0.276,0.233765937,1
34013,83.037,42.028,51.87,-0.336,-0.071,-0.807,0.271,0.233765937,1
34014,-29.234,-11.622,3.939,-0.767,0.438,1.453,0.284,0.233765937,1
34015,20.789,9.38,3.206,-0.038,0.127,-0.138,0.173,0.233765937,1
34016,2.744,2.126,2.276,0.019,0.008,0.017,-0.005,0.233924273,1
34017,72.311,4.95,54.586,0.876,-0.114,0.978,0.32,0.233924273,1
34018,-11.388,9.545,-2.411,0.462,-0.349,-0.221,0.277,0.233924273,1
34019,65.131,11.526,-26.76,0.049,0.441,-0.217,0.302,0.233924273,1
34020,-1.371,-17.453,-6.656,0.403,-0.087,0.488,0.258,0.233924273,1
34021,-64.211,5.672,-5.023,0.173,-0.486,0.27,0.231,0.233924273,1
34022,58.52,31.919,43.417,-0.272,0.49,-0.785,0.239,0.233924273,1
34023,99.324,9.427,65.079,0.293,-0.254,-0.129,0.197,0.233924273,1
34024,-21.66,1.977,12.737,0.201,-0.626,0.075,0.195,0.233924273,1
34025,40.023,10.602,-25.747,0.273,0.382,-0.684,0.192,0.233924273,1
