time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
29095,-14.44,38.521,13.872,0.291,0.168,0.034,0.115,0.143676902,1
29096,84.041,12.032,60.859,0.008,0.054,-0.046,0.108,0.143676902,1
29097,30.638,6.865,43.688,-0.1,0.124,-0.001,0.102,0.143676902,1
29098,0.436,16.382,-7.862,-0.129,0.072,0.14,0.093,0.143676902,1
29099,49.446,11.152,-29.892,-0.009,0.274,-0.092,0.099,0.143676902,1
29100,1.134,-16.783,-8.787,0.345,-0.157,0.05,0.114,0.143676902,1
29101,-46.477,4.749,-3.802,0.575,-0.29,-0.185,0.102,0.143676902,1
29102,32.18,32.803,38.479,0.146,0.12,0.14,0.117,0.143676902,1
29103,95.257,7.284,66.559,0.217,-0.018,0.058,0.088,0.143676902,1
29104,-6.213,6.802,24.601,-0.004,-0.012,-0.059,0.102,0.143676902,1
29105,30.586,11.84,-12.645,-0.167,0.087,0.182,0.124,0.143676902,1
29106,41.761,-6.741,-16.699,-0.123,0.154,0.147,0.11,0.143676902,1
29107,-39.855,-19.85,-14.039,0.168,-0.098,-0.073,0.091,0.143676902,1
29108,-25.556,26.055,3.461,0.073,0.036,0.273,0.106,0.143676902,1
29109,67.64,20.486,52.715,-0.011,0.25,0.402,0.098,0.143676902,1
29110,51.767,6.133,52.391,-0.176,0.187,0.119,0.096,0.143676902,1
29111,-15.499,5.689,4.347,0.087,0.14,0.213,0.098,0.143676902,1
29112,48.863,10.311,-23.975,-0.091,-0.011,-0.158,0.09,0.143676902,1
29113,13.118,-11.124,-8.498,0.096,-0.127,-0.125,0.109,0.143676902,1
29114,-53.368,-6.998,-9.042,0.115,-0.226,-0.282,0.085,0.143676902,1
29115,10.231,32.819,25.736,-0.045,0.026,0.342,0.082,0.143676902,1
29116,92.06,15.282,63.829,0.052,-0.031,0.205,0.08,0.143676902,1
29117,4.96,5.126,32.005,-0.061,0.147,-0.122,0.081,0.143676902,1
29118,10.947,9.951,-10.72,0.187,0.175,-0.012,0.069,0.143676902,1
29119,51.301,11.425,-21.549,0.224,0.061,-0.116,0.131,0.143676902,1
29120,-20.357,-15.956,-8.519,0.14,-0.104,0.2,0.082,0.143676902,1
29121,-33.81,5.296,-0.622,0.017,-0.048,0.143,0.071,0.143676902,1
29122,59.773,21.054,46.991,-0.365,0.087,0.223,0.082,0.143676902,1
29123,69.453,15.404,58.405,-0.144,0.077,-0.094,0.085,0.143676902,1
29124,-18.704,-1.688,15.093,0.034,0.033,-0.152,0.086,0.143676902,1
29125,43.504,8.551,-20.803,0.075,0.122,0.071,0.086,0.143676902,1
29126,28.08,1.485,-17.467,-0.005,0.136,0.006,0.088,0.143676902,1
29127,-50.369,-10.991,-8.906,0.119,-0.104,-0.04,0.089,0.143676902,1
29128,-3.009,21.535,18.452,0.016,-0.069,-0.004,0.102,0.143676902,1
29129,82.807,23.092,55.512,-0.023,-0.089,-0.072,0.107,0.143676902,1
29130,15.083,8.468,36.267,-0.092,-0.012,-0.256,0.111,0.143676902,1
29131,3.585,3.991,-3.159,0.085,-0.086,-0.125,0.123,0.143676902,1
29132,49.572,10.223,-23.242,0.019,0.157,0.017,0.092,0.143676902,1
29133,-19.272,-9.156,-12.989,0.078,0.037,0.07,0.096,0.143676902,1
29134,-35.98,-1.934,1.835,0.191,-0.011,0.089,0.098,0.143676902,1
29135,51.111,23.226,39.277,-0.13,0.004,0.084,0.084,0.143676902,1
29136,72.065,22.543,57.364,-0.064,-0.044,-0.212,0.106,0.143676902,1
29137,-15.21,-3.273,17.73,0.124,-0.028,-0.029,0.09,0.143676902,1
29138,38.14,9.196,-20.548,-0.111,0.021,0.037,0.094,0.143676902,1
29139,27.595,7.43,-17.975,-0.384,-0.025,0.088,0.103,0.143676902,1
29140,-46.223,-14.798,-7.346,0.045,-0.209,0.016,0.087,0.143676902,1
29141,-4.657,11.219,18.78,0.02,-0.157,0.062,0.081,0.143676902,1
29142,84.54,27.749,58.098,-0.035,0.036,-0.092,0.1,0.143676902,1
29143,30.711,13.206,42.475,0.015,0.106,-0.11,0.075,0.143676902,1
29144,1.681,1.383,1.07,0.106,0.096,-0.026,0.106,0.143676902,1
29145,55.975,13.087,-30.246,-0.164,0.089,-0.12,0.092,0.143676902,1
29146,-6.84,-0.798,-16.637,-0.069,-0.075,0.109,0.092,0.143676902,1
29147,-40.414,-9.512,-5.456,0.178,-0.286,-0.116,0.109,0.143676902,1
29148,38.828,20.886,37.932,0.012,-0.136,-0.142,0.093,0.143676902,1
29149,88.008,34.694,59.569,0.1,-0.011,-0.367,0.09,0.143676902,1
29150,-8.142,2.503,23.498,0.056,0.14,0.013,0.098,0.143676902,1
29151,24.357,0.332,-12.808,-0.042,0.139,0.072,0.095,0.143676902,1
29152,41.648,10.115,-26.458,-0.19,0.14,0.115,0.092,0.143676902,1
29153,-37.136,-7.017,-10.262,-0.119,-0.116,0.149,0.114,0.143676902,1
29154,-23.338,0.454,10.011,0.152,-0.12,0.008,0.085,0.143676902,1
29155,68.859,25.56,53.026,0.159,-0.087,-0.157,0.087,0.143676902,1
29156,42.799,22.16,43.297,0.021,0.043,-0.079,0.097,0.143676902,1
29157,-9.374,-4.044,5.111,0.173,0.219,0.109,0.084,0.143676902,1
29158,55.908,7.088,-29.817,-0.078,0.351,0.006,0.102,0.143676902,1
29159,3.682,2.141,-21.154,-0.036,0.178,0.121,0.097,0.143676902,1
29160,-42.507,-12.398,-0.868,0.197,-0.238,0.08,0.102,0.143676902,1
29161,31.959,12.018,41.272,0.214,-0.076,0.207,0.09,0.143676902,1
29162,93.893,38.536,63.932,-0.203,0.091,0.078,0.088,0.143676902,1
29163,-3.77,2.001,25.646,0.046,-0.011,-0.253,0.097,0.143676902,1
29164,24.447,-3.963,-15.056,0.048,0.129,-0.09,0.105,0.143676902,1
29165,48.862,10.747,-30.345,0.105,0.262,0.288,0.11,0.143676902,1
29166,-39.504,1.047,-9.492,0.086,-0.159,0.136,0.095,0.143676902,1
29167,-22.905,-3.108,19.689,0.266,-0.152,0.044,0.097,0.143676902,1
29168,71.066,26.171,59.974,-0.169,0.161,-0.235,0.095,0.143676902,1
29169,46.34,23.14,42.309,-0.041,0.012,-0.297,0.089,0.143676902,1
29170,-17.95,-12.883,-1.365,0.18,0.189,0.036,0.096,0.143676902,1
29171,54.074,7.792,-30.42,-0.035,0.158,-0.095,0.107,0.143676902,1
29172,7.247,16.835,-18.377,-0.096,-0.04,0.249,0.097,0.143676902,1
29173,-49.625,-12.062,5.671,0.144,-0.162,0.22,0.095,0.143676902,1
29174,16.374,-1.671,38.389,0.234,0.005,0.244,0.086,0.143676902,1
29175,97.045,38.117,59.014,-0.345,0.192,-0.242,0.077,0.143676902,1
29176,0.93,1.515,19.105,-0.069,-0.161,-0.224,0.095,0.143676902,1
29177,14.227,-4.982,-9.922,0.192,0.099,0.013,0.095,0.143676902,1
29178,61.923,20.327,-27.069,-0.163,-0.073,0.172,0.104,0.143676902,1
29179,-33.466,4.254,-9.261,-0.027,-0.014,0.467,0.109,0.143676902,1
29180,-26.923,-17.846,10.966,0.222,0.034,0.062,0.099,0.143676902,1
29181,66.212,21.567,51.617,0.142,0.349,-0.364,0.101,0.143676902,1
29182,74.943,39.363,49.86,-0.069,0.322,-0.45,0.11,0.143676902,1
29183,-22.589,-9.199,11.871,0.598,0.122,0.113,0.109,0.143676902,1
29184,49.026,1.614,-19.036,0.032,0.099,0.142,0.113,0.143676902,1
29185,28.881,17.923,-19.1,0.005,-0.013,0.392,0.124,0.143676902,1
29186,-55.082,-9.679,-2.685,0.108,-0.111,0.523,0.131,0.143676902,1
29187,1.938,-13.436,26.879,-0.033,0.079,0.154,0.143,0.143676902,1
29188,89.82,33.392,58.849,-0.263,0.219,-0.475,0.125,0.143676902,1
29189,25.075,19.918,32.321,0.222,0.293,-0.086,0.137,0.143676902,1
29190,-2.63,-6.071,-1.323,0.317,0.392,0.336,0.158,0.143676902,1
29191,68.421,14.492,-23.411,0.14,0.187,0.332,0.183,0.143676902,1
29192,-22.587,15.928,-16.982,-0.167,-0.059,0.3,0.171,0.143676902,1
29193,-37.108,-22.543,4.525,0.196,-0.206,-0.121,0.173,0.143676902,1
29194,45.219,7.6,26.329,-0.007,0.107,-0.447,0.184,0.143676902,1
29195,-0.041,-0.651,2.85,0.131,0.115,0.14,-0.003,0.143676902,1
29196,-0.456,-0.297,1.485,0.152,0.15,0.15,-0.005,0.143676902,1
29197,-0.811,0.678,1.29,0.1,0.086,0.083,-0.004,0.144936292,1
29198,-0.884,1.665,0.878,0.148,0.117,0.105,-0.004,0.144936292,1
29199,-8.425,-16.127,-4.524,0.455,-0.084,0.014,0.215,0.144936292,1
29200,-39.121,30.29,1.335,-0.054,-0.069,-0.014,0.195,0.144936292,1
29201,70.443,24.201,52.59,-0.343,-0.033,0.273,0.239,0.144936292,1
29202,68.828,-2.189,64.543,0.226,-0.008,0.414,0.193,0.144936292,1
29203,-16.79,3.816,6.178,0.14,0.244,0.036,0.17,0.144936292,1
29204,49.589,18.807,-32.141,-0.278,0.35,-0.065,0.178,0.144936292,1
29205,25.962,-10.576,-12.72,0.066,0.06,0.082,0.142,0.144936292,1
29206,-54.754,-9.393,-4.108,0.281,-0.213,-0.197,0.13,0.144936292,1
29207,1.427,48.488,23.591,0.004,-0.027,-0.071,0.125,0.144936292,1
29208,99.789,11.423,69.888,0.422,0.031,0.069,0.112,0.144936292,1
29209,13.26,5.873,38.935,0.096,0.353,0.08,0.109,0.144936292,1
29210,13.095,14.716,-10.679,0.142,0.242,0.143,0.1,0.144936292,1
29211,53.978,7.632,-25.814,0.054,0.104,-0.053,0.123,0.144936292,1
29212,-19.571,-22.497,-10.72,0.396,-0.106,-0.018,0.114,0.144936292,1
29213,-39.401,15.313,-0.593,0.171,0.102,0.15,0.106,0.144936292,1
29214,61.251,21.184,46.546,-0.125,-0.107,0.197,0.112,0.144936292,1
29215,72.077,9.612,58.525,-0.054,-0.252,0.098,0.096,0.144936292,1
29216,-15.794,2.667,10.557,-0.163,0.218,-0.075,0.104,0.144936292,1
29217,40.129,9.512,-25.152,0.009,0.214,-0.069,0.103,0.144936292,1
29218,16.735,-10.862,-18.222,0.008,0.072,-0.054,0.106,0.144936292,1
29219,-52.062,-4.477,-13.007,0.165,-0.175,-0.122,0.102,0.144936292,1
29220,4.627,40.44,22.421,0.075,-0.041,0.015,0.107,0.144936292,1
29221,90.578,11.226,65.982,0.049,0.028,0.2,0.098,0.144936292,1
29222,10.62,2.768,34.246,0.023,0.21,-0.064,0.098,0.144936292,1
29223,7.381,15.459,-12.241,-0.047,0.012,-0.16,0.094,0.144936292,1
29224,56.054,10.231,-23.832,-0.074,-0.211,-0.201,0.082,0.144936292,1
29225,-19.007,-23.698,-9.852,0.21,-0.022,0.269,0.096,0.144936292,1
29226,-37.969,7.121,-6.082,0.096,-0.054,0.257,0.091,0.144936292,1
29227,59.844,32.185,47.761,-0.211,0.112,0.093,0.091,0.144936292,1
29228,84.803,9.116,67.727,-0.193,0.132,0.171,0.09,0.144936292,1
29229,-18.323,-1.817,18.465,0.226,0.053,-0.1,0.075,0.144936292,1
29230,39.056,12.112,-22.574,-0.112,0.126,0.02,0.073,0.144936292,1
29231,38.071,1.439,-15.958,-0.144,0.006,0.067,0.098,0.144936292,1
29232,-46.458,-16.033,-10.916,0.084,-0.136,0.128,0.089,0.144936292,1
29233,-14.367,23.878,10.898,0.002,-0.122,-0.126,0.071,0.144936292,1
29234,80.078,22.643,59.359,-0.122,-0.041,-0.232,0.087,0.144936292,1
29235,37.399,10.903,47.025,0.112,-0.011,-0.049,0.074,0.144936292,1
29236,-8.437,6.763,-1.243,-0.043,0.109,0.109,0.067,0.144936292,1
29237,53.868,15.239,-27.841,-0.228,0.179,-0.131,0.092,0.144936292,1
29238,1.286,-4.164,-13.57,0.222,0.028,0.066,0.088,0.144936292,1
29239,-49.822,-9.216,-4.994,0.31,-0.21,-0.005,0.085,0.144936292,1
29240,26.876,22.34,32.602,-0.025,0.023,-0.032,0.087,0.144936292,1
29241,89.13,21.236,60.973,-0.324,-0.037,0.043,0.095,0.144936292,1
29242,-8.837,3.582,24.402,0.227,-0.043,-0.095,0.106,0.144936292,1
29243,24.263,5.315,-12.865,-0.061,0.126,0.157,0.096,0.144936292,1
29244,48.404,8.397,-21.672,-0.009,0.124,0.062,0.121,0.144936292,1
29245,-33.709,-12.116,-11.896,0.075,0.002,0.206,0.109,0.144936292,1
29246,-22.268,8.176,5.849,0.024,-0.102,0.021,0.092,0.144936292,1
29247,75.285,23.053,55.818,-0.042,-0.061,-0.04,0.111,0.144936292,1
29248,51.797,15.059,53.523,0.003,-0.218,-0.389,0.125,0.144936292,1
29249,-8.701,-2.724,8.982,-0.002,-0.053,-0.052,0.114,0.144936292,1
29250,56.003,12.531,-26.457,-0.307,0.058,0.013,0.103,0.144936292,1
29251,7.771,-1.106,-16.407,-0.112,-0.016,0.063,0.11,0.144936292,1
29252,-46.17,-9.664,-3.235,-0.037,-0.327,-0.205,0.088,0.144936292,1
29253,21.649,20.342,29.323,0.056,-0.027,-0.162,0.095,0.144936292,1
29254,93.764,33.329,62.959,-0.025,-0.004,0.002,0.089,0.144936292,1
29255,-4.378,2.987,27.464,-0.088,-0.1,-0.194,0.106,0.144936292,1
29256,21.238,5.373,-9.948,-0.066,0.169,0.035,0.104,0.144936292,1
29257,46.536,11.876,-25.381,-0.199,0.102,0.077,0.11,0.144936292,1
29258,-36.161,-11.961,-8.797,0.137,-0.211,0.198,0.104,0.144936292,1
29259,-27.297,-0.811,7.113,0.151,-0.102,0.191,0.079,0.144936292,1
29260,67.951,25.124,51.567,0.007,0.143,0.21,0.107,0.144936292,1
29261,55.689,25.06,52.362,0.058,-0.072,-0.194,0.1,0.144936292,1
29262,-13.719,-4.499,8.253,-0.021,0.164,0.068,0.092,0.144936292,1
29263,51.942,5.36,-26.52,-0.183,0.318,0.084,0.105,0.144936292,1
29264,16.449,8.711,-23.56,0.005,-0.002,0.188,0.114,0.144936292,1
29265,-47.452,-12.097,-3.1,-0.009,-0.198,0.066,0.102,0.144936292,1
29266,10.82,5.02,28.801,0.268,-0.037,-0.08,0.095,0.144936292,1
29267,100.5,31.616,65.053,-0.044,-0.011,0.022,0.1,0.144936292,1
29268,11.972,10.254,33.402,-0.097,-0.008,-0.262,0.089,0.144936292,1
29269,13.187,-4.576,-5.539,0.11,0.069,-0.196,0.11,0.144936292,1
29270,61.036,11.208,-30.257,-0.091,0.013,-0.042,0.096,0.144936292,1
29271,-25.114,-1.421,-20.327,0.059,-0.263,0.149,0.105,0.144936292,1
29272,-35.228,-8.027,5.377,0.075,-0.411,0.038,0.101,0.144936292,1
29273,59.19,24.014,50.639,-0.165,-0.132,-0.02,0.111,0.144936292,1
29274,72.914,37.479,60.185,-0.125,0.028,-0.148,0.096,0.144936292,1
29275,-17.978,-9.218,16.361,0.181,0.122,-0.07,0.108,0.144936292,1
29276,39.8,1.502,-25.609,-0.219,0.083,-0.082,0.109,0.144936292,1
29277,28.888,10.598,-26.717,-0.293,-0.071,0.083,0.108,0.144936292,1
29278,-50.553,-8.327,-2.149,0.008,-0.335,0.084,0.115,0.144936292,1
29279,-1.859,3.811,32.211,0.153,-0.092,-0.043,0.105,0.144936292,1
29280,93.865,33.305,63.861,0.044,0.209,-0.299,0.095,0.144936292,1
29281,19.03,9.341,29.544,-0.175,-0.01,-0.321,0.094,0.144936292,1
29282,6.063,-7.001,-9.647,-0.096,0.049,-0.161,0.12,0.144936292,1
29283,65.088,14.193,-30.949,0.126,-0.036,0.198,0.117,0.144936292,1
29284,-19.198,7.783,-13.078,-0.163,-0.236,0.149,0.1,0.144936292,1
29285,-32.973,-13.447,12.772,-0.024,-0.193,0.032,0.088,0.144936292,1
29286,61.983,14.538,50.501,-0.148,0.146,-0.097,0.103,0.144936292,1
29287,81.737,39.914,53.675,-0.206,0.223,-0.226,0.088,0.144936292,1
29288,-22.15,-10.008,9.645,0.23,-0.157,-0.413,0.084,0.144936292,1
29289,42.809,1.972,-17.353,0.08,-0.186,-0.145,0.098,0.144936292,1
29290,37.187,17.203,-20.826,0.001,-0.192,0.093,0.097,0.144936292,1
29291,-54.399,-6.218,-0.963,-0.369,-0.383,0.172,0.117,0.144936292,1
29292,-5.118,-9.29,24.108,-0.391,-0.255,0.01,0.089,0.144936292,1
29293,84.929,35.054,55.024,-0.32,0.067,-0.115,0.091,0.144936292,1
29294,35.628,17.957,38.878,-0.131,0,-0.539,0.102,0.144936292,1
29295,-6.58,-10.812,3.963,0.047,-0.208,-0.519,0.104,0.144936292,1
29296,67.983,11.798,-27.001,-0.05,0.243,0.056,0.121,0.144936292,1
29297,-7.753,14.498,-16.48,-0.104,-0.015,0.367,0.121,0.144936292,1
29298,-43.446,-19.88,3.53,-0.365,-0.336,-0.036,0.113,0.144936292,1
29299,33.717,0.711,41.53,-0.254,-0.283,0.127,0.131,0.144936292,1
29300,98.104,45.794,58.634,-0.326,0.072,-0.063,0.128,0.144936292,1
29301,-8.436,1.074,20.043,-0.012,-0.355,-0.414,0.126,0.144936292,1
29302,28.071,-1.632,-9.714,-0.169,0.036,-0.006,0.164,0.144936292,1
29303,58.036,21.16,-23.146,0.066,0.285,0.358,0.167,0.144936292,1
29304,-45.585,2.342,-9.701,0.071,-0.326,0.068,0.154,0.144936292,1
29305,-23.143,-24.457,18.453,0.012,-0.554,0.065,0.201,0.144936292,1
29306,71.154,22.374,55.548,-0.013,0.097,-0.263,0.205,0.144936292,1
29307,21.468,20.34,19.842,-0.29,-0.048,-0.337,0.192,0.144936292,1
29308,2.189,2.378,3.275,-0.107,-0.112,-0.111,-0.004,0.144936292,1
29309,1.704,0.097,0.074,-0.049,-0.043,-0.051,-0.004,0.144936292,1
29310,1.393,0.213,0.96,-0.013,-0.041,-0.021,-0.004,0.146202554,1
29311,1.072,0.02,1.878,0.011,-0.005,-0.006,-0.004,0.146202554,1
29312,25.63,-6.06,32.969,-0.203,-0.027,0.254,0.189,0.146202554,1
29313,13.081,16.786,-14.87,0.133,0.261,-0.057,0.194,0.146202554,1
29314,56.742,6.277,-27.025,-0.039,0.061,-0.247,0.234,0.146202554,1
29315,-18.878,-28.837,-8.165,0.465,-0.178,-0.185,0.195,0.146202554,1
29316,-46.932,19.025,-2.566,0.41,-0.046,0.292,0.183,0.146202554,1
29317,63.387,35.331,48.05,-0.217,0.043,0.083,0.146,0.146202554,1
29318,83.708,4.39,70.281,-0.256,-0.155,0.203,0.152,0.146202554,1
29319,-18.823,-2.377,15.302,-0.055,0.025,0.348,0.128,0.146202554,1
29320,40.279,9.265,-29.161,-0.275,0.246,0.39,0.106,0.146202554,1
29321,33.062,-7.645,-14.929,-0.291,0.123,-0.188,0.152,0.146202554,1
29322,-49,-15.589,-7.45,-0.007,-0.093,-0.171,0.109,0.146202554,1
29323,-10.704,39,17.129,0.392,0.016,0.024,0.111,0.146202554,1
29324,91.178,15.349,66.843,0.297,-0.029,0.081,0.101,0.146202554,1
29325,29.75,3.891,45.884,-0.166,0.148,-0.214,0.095,0.146202554,1
29326,1.785,13.96,-9.93,0.124,0.197,-0.161,0.1,0.146202554,1
29327,53.308,9.442,-30.408,0.468,0.294,-0.271,0.105,0.146202554,1
29328,-6.986,-19.359,-9.642,0.335,-0.028,0.034,0.103,0.146202554,1
29329,-39.639,8.124,1.082,0.24,-0.026,0.165,0.107,0.146202554,1
29330,51.618,32.592,45.54,-0.274,-0.174,0.311,0.101,0.146202554,1
29331,87.862,8.687,66.79,-0.14,0.16,0.3,0.101,0.146202554,1
29332,-16.633,5.006,14.108,0.196,0.066,-0.047,0.122,0.146202554,1
29333,45.695,13.675,-21.446,-0.249,0.178,0.154,0.113,0.146202554,1
29334,37.333,-7.816,-11.959,-0.107,0.188,0.124,0.1,0.146202554,1
29335,-51.295,-17.453,-11.758,0.028,-0.157,0.158,0.107,0.146202554,1
29336,-11.705,33.999,12.648,0.278,0.089,0.223,0.101,0.146202554,1
29337,91.77,19.893,67.232,0.049,0.034,0.016,0.089,0.146202554,1
29338,27.825,4.844,45.665,0.059,0.077,-0.171,0.077,0.146202554,1
29339,0.103,14.713,-7.48,-0.077,-0.07,0.172,0.093,0.146202554,1
29340,57.079,11.755,-25.625,0.081,0.116,-0.2,0.087,0.146202554,1
29341,-13.067,-16.891,-10.364,0.197,-0.186,-0.24,0.092,0.146202554,1
29342,-49.328,-0.817,-3.05,0.056,-0.114,-0.083,0.101,0.146202554,1
29343,45.026,29.725,39.335,-0.178,0.075,0.297,0.075,0.146202554,1
29344,90.783,16.779,65.478,-0.061,0.09,0.118,0.072,0.146202554,1
29345,-14.205,-1.736,21.613,-0.028,-0.053,-0.108,0.07,0.146202554,1
29346,33.425,10.243,-17.771,0.056,0.223,0.061,0.065,0.146202554,1
29347,46.671,3.715,-15.063,0.049,0.215,0.123,0.081,0.146202554,1
29348,-40.286,-20.303,-9.438,-0.021,-0.098,-0.122,0.061,0.146202554,1
29349,-21.138,18.187,6.42,0.039,-0.171,-0.02,0.074,0.146202554,1
29350,79.116,23.853,58.588,-0.11,-0.218,-0.183,0.079,0.146202554,1
29351,53.834,13.113,56.341,0.104,-0.061,-0.222,0.086,0.146202554,1
29352,-10.73,-0.955,7.083,0.054,-0.066,0.05,0.09,0.146202554,1
29353,59.708,10.555,-26.059,-0.22,0.189,0.116,0.082,0.146202554,1
29354,13.305,-0.109,-15.784,-0.256,-0.109,-0.032,0.095,0.146202554,1
29355,-51.373,-9.61,-5.04,-0.042,-0.313,-0.238,0.087,0.146202554,1
29356,13.165,21.383,30.331,-0.111,-0.085,-0.04,0.089,0.146202554,1
29357,100.53,26.182,67.244,-0.132,-0.228,-0.166,0.086,0.146202554,1
29358,5.779,6.482,34.804,-0.066,-0.172,-0.292,0.119,0.146202554,1
29359,13.956,6.304,-6.284,0.084,0.087,-0.077,0.099,0.146202554,1
29360,56.081,10.835,-25.793,-0.07,0.137,0.026,0.109,0.146202554,1
29361,-28.907,-11.89,-13.907,0.02,-0.188,-0.134,0.117,0.146202554,1
29362,-34.611,-2.788,3.602,-0.058,-0.239,0.031,0.095,0.146202554,1
29363,62.531,23.734,46.813,-0.228,-0.152,-0.22,0.083,0.146202554,1
29364,68.252,20.967,57.717,-0.252,-0.086,-0.204,0.098,0.146202554,1
29365,-16.051,-3.225,15.867,-0.18,-0.133,-0.324,0.082,0.146202554,1
29366,48.866,10.738,-23.986,-0.294,0.07,-0.11,0.1,0.146202554,1
29367,20.862,5.491,-20.414,-0.242,-0.252,-0.104,0.109,0.146202554,1
29368,-48.898,-14.821,-5.475,-0.025,-0.279,-0.169,0.093,0.146202554,1
29369,9.01,15.125,24.549,-0.008,-0.193,-0.206,0.09,0.146202554,1
29370,103.13,32.038,67.694,-0.241,-0.117,0.081,0.097,0.146202554,1
29371,14.784,7.206,41.124,-0.234,-0.101,-0.351,0.106,0.146202554,1
29372,14.492,0.801,-4.908,-0.075,-0.026,-0.243,0.101,0.146202554,1
29373,59.58,13.263,-30.432,-0.244,-0.107,-0.094,0.083,0.146202554,1
29374,-26.232,-4.421,-15.526,-0.115,-0.371,0.053,0.108,0.146202554,1
29375,-36.305,-10.346,5.074,0.398,-0.259,-0.036,0.094,0.146202554,1
29376,54.085,25.099,46.555,-0.226,-0.141,0.18,0.089,0.146202554,1
29377,81.309,37.941,60.363,-0.216,0.098,0.04,0.091,0.146202554,1
29378,-18.151,-4.694,19.553,0.393,-0.013,0.044,0.096,0.146202554,1
29379,38.794,2.932,-21.51,0.018,0.18,0.19,0.123,0.146202554,1
29380,31.545,8.954,-19.774,0.008,0.022,0.134,0.099,0.146202554,1
29381,-49.554,-11.791,-4.541,0.235,-0.148,0.157,0.097,0.146202554,1
29382,-6.987,3.254,25.431,0.3,-0.117,-0.09,0.102,0.146202554,1
29383,89.497,34.286,64.332,-0.19,0.285,0.043,0.094,0.146202554,1
29384,30.247,17.79,42.958,0.344,0.26,-0.146,0.088,0.146202554,1
29385,1.314,-3.107,3.856,0.295,0.175,-0.051,0.101,0.146202554,1
29386,62.88,10.232,-30.568,-0.088,0.18,0.126,0.099,0.146202554,1
29387,-6.679,4.657,-22.791,-0.018,-0.008,0.395,0.1,0.146202554,1
29388,-36.926,-11.305,3.365,0.161,-0.211,0.139,0.105,0.146202554,1
29389,40.127,14.892,46.521,0.138,-0.234,0.063,0.091,0.146202554,1
29390,96.542,43.405,68.714,0.093,0.137,-0.215,0.1,0.146202554,1
29391,-10.321,-0.412,23.382,0.173,0.236,-0.043,0.103,0.146202554,1
29392,31.928,-3.637,-19.837,0.128,0.214,0.04,0.107,0.146202554,1
29393,49.994,15.881,-28.922,-0.168,0.097,0.29,0.109,0.146202554,1
29394,-46.902,3.008,-5.468,-0.234,-0.199,0.448,0.11,0.146202554,1
29395,-20.903,-4.979,24.898,0.362,-0.122,0.28,0.088,0.146202554,1
29396,78.973,28.917,60.99,0.166,0.065,-0.088,0.094,0.146202554,1
29397,46.294,22.016,39.972,-0.178,0.243,-0.162,0.102,0.146202554,1
29398,-14.504,-10.786,-0.779,0.195,0.265,0.092,0.1,0.146202554,1
29399,59.43,10.814,-27.512,0.018,0.269,0.153,0.102,0.146202554,1
29400,0.164,17.031,-15.144,-0.151,-0.1,-0.052,0.102,0.146202554,1
29401,-49.216,-20.927,7.196,0.295,-0.341,0.181,0.101,0.146202554,1
29402,32.432,7.853,42.755,0.076,0.099,0.429,0.095,0.146202554,1
29403,97.147,38.546,59.766,-0.245,0.344,0.263,0.104,0.146202554,1
29404,-9.993,-1.344,20.208,0.232,-0.047,-0.21,0.094,0.146202554,1
29405,29.641,-1.996,-13.227,0.037,0.127,-0.161,0.092,0.146202554,1
29406,53.359,24.075,-23.266,-0.118,0.108,0.233,0.097,0.146202554,1
29407,-49.334,2.704,-6.699,0.283,-0.261,0.509,0.101,0.146202554,1
29408,-22.556,-18.578,23.146,0.063,-0.263,-0.274,0.106,0.146202554,1
29409,78.42,26.907,61.761,-0.231,0.137,-0.195,0.095,0.146202554,1
29410,57.769,35.179,45.766,0.005,-0.118,-0.298,0.118,0.146202554,1
29411,-19.335,-11.5,7.255,0.218,0.092,-0.097,0.112,0.146202554,1
29412,69.79,11.845,-24.089,-0.182,0.078,0.094,0.117,0.146202554,1
29413,6.818,17.613,-18.106,-0.329,-0.047,0.28,0.132,0.146202554,1
29414,-49.202,-15.83,-1.806,0.068,-0.068,0.386,0.137,0.146202554,1
29415,24.092,-3.101,36.587,0.021,-0.004,-0.153,0.16,0.146202554,1
29416,101.73,44.626,60.3,-0.664,0.039,-0.493,0.158,0.146202554,1
29417,0.593,5.571,25.601,0.221,-0.267,-0.223,0.163,0.146202554,1
29418,12.145,-9.316,-4.005,0.153,0.033,-0.054,0.184,0.146202554,1
29419,65.699,23.951,-26.423,-0.318,-0.081,-0.08,0.209,0.146202554,1
29420,-31.168,1.402,-3.015,-0.43,-0.066,0.127,0.177,0.146202554,1
29421,0.528,3.569,-1.528,-0.108,-0.096,-0.104,-0.004,0.146202554,1
29422,-0.44,1.114,1.473,-0.056,-0.053,-0.061,-0.004,0.146202554,1
29423,1.063,1.221,0.408,0.049,0.04,0.044,-0.004,0.147475259,1
29424,0.602,1.312,0.63,0,-0.011,-0.011,-0.004,0.147475259,1
29425,-6.7,-0.141,-8.861,-0.337,0.223,0.396,0.179,0.147475259,1
29426,55.158,9.662,-33.517,0.161,0.169,-0.266,0.191,0.147475259,1
29427,-3.139,-24.18,-10.2,0.345,-0.02,-0.438,0.211,0.147475259,1
29428,-53.346,7.04,-5.74,0.246,-0.434,-0.328,0.18,0.147475259,1
