time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
31412,97.033,37.932,60.312,-0.259,-0.094,0.011,0.125,0.158848168,1
31413,-0.655,-3.53,26.551,-0.033,-0.109,-0.13,0.109,0.158848168,1
31414,42.265,-0.153,-11.076,0.117,0.214,0.043,0.106,0.158848168,1
31415,38.452,16.157,-27.51,0.044,0.296,-0.016,0.113,0.158848168,1
31416,-50.068,-17.149,-10.703,0.004,-0.343,-0.069,0.122,0.158848168,1
31417,-12.061,-3.25,27.078,-0.167,-0.642,-0.001,0.11,0.158848168,1
31418,80.431,44.438,52.75,-0.414,0.013,-0.069,0.11,0.158848168,1
31419,27.997,16.326,41.758,0.503,0.217,-0.187,0.111,0.158848168,1
31420,-0.867,-7.359,5.907,0.059,-0.066,-0.062,0.122,0.158848168,1
31421,56.94,15.823,-27.768,-0.279,0.011,-0.05,0.116,0.158848168,1
31422,-20.316,3.423,-23.112,-0.017,-0.282,-0.211,0.135,0.158848168,1
31423,-39.213,-15.385,8.118,0.303,-0.066,-0.065,0.129,0.158848168,1
31424,60.402,20.522,53.749,-0.084,0.124,-0.083,0.164,0.158848168,1
31425,74.994,32.243,51.954,-0.005,0.196,-0.038,0.139,0.158848168,1
31426,-15.075,-7.079,12.85,0.246,-0.125,-0.27,0.137,0.158848168,1
31427,59.319,8.423,-21.68,-0.152,0.06,0.076,0.131,0.158848168,1
31428,20.103,20,-30.02,-0.23,-0.002,0.159,0.133,0.158848168,1
31429,-52.173,-7.416,-1.168,0.205,-0.134,-0.135,0.135,0.158848168,1
31430,20.076,-6.154,45.831,0.327,0.219,-0.114,0.126,0.158848168,1
31431,106.99,48.894,59.631,-0.051,0.127,-0.058,0.136,0.158848168,1
31432,8.035,5.97,23.67,0.281,-0.043,-0.015,0.15,0.158848168,1
31433,28.752,-0.58,-4.803,-0.078,0.261,0.227,0.123,0.158848168,1
31434,58.304,20.457,-26.567,0.181,0.397,-0.08,0.16,0.158848168,1
31435,-50.166,-5.065,-11.647,-0.146,-0.298,0.157,0.137,0.158848168,1
31436,-24.638,-9.214,22.477,-0.281,-0.342,0.017,0.126,0.158848168,1
31437,76.405,31.088,55.18,0.273,-0.175,-0.264,0.11,0.158848168,1
31438,40.339,18.986,30.671,-0.205,0.134,-0.465,0.105,0.158848168,1
31439,-8.287,-7.483,8.74,0.038,0.11,-0.162,0.121,0.158848168,1
31440,61.649,13.374,-22.846,0.09,0.272,0.012,0.108,0.158848168,1
31441,-12.532,15.539,-24.912,-0.082,0.222,0.298,0.111,0.158848168,1
31442,-43.918,-28.181,5.138,0.084,-0.48,0.258,0.107,0.158848168,1
31443,47.001,-6.142,50.836,-0.288,0.001,-0.375,0.155,0.158848168,1
31444,84.584,41.702,47.667,-0.185,0.367,-0.583,0.135,0.158848168,1
31445,-12.538,2.221,15.111,0.252,0.406,-0.369,0.141,0.158848168,1
31446,50.119,6.229,-8.908,0.4,0.193,0.123,0.171,0.158848168,1
31447,34.698,26.99,-28.181,0.027,-0.136,0.434,0.154,0.158848168,1
31448,-55.674,-9.87,-10.369,0.101,-0.243,0.129,0.215,0.158848168,1
31449,1.305,-25.315,44.72,-0.066,-0.44,0.13,0.207,0.158848168,1
31450,98.169,47.14,58.461,0.051,0.246,-0.654,0.206,0.158848168,1
31451,27.545,25.57,33.014,-0.24,0.216,-0.225,0.273,0.158848168,1
31452,15.101,-5.725,10.923,0.501,0.013,0.311,0.158,0.158848168,1
31453,1.724,-1.654,4.648,0.051,0.07,0.11,-0.004,0.158848168,1
31454,2.265,2.594,2.558,-0.087,-0.1,-0.097,-0.005,0.159391028,1
31455,25.579,10.071,-21.336,-0.197,-0.083,-0.203,0.324,0.159391028,1
31456,43.653,-4.208,-16.85,-0.469,0.072,0.039,0.251,0.159391028,1
31457,-40.596,-26.092,-2.584,0.01,-0.145,-0.21,0.208,0.159391028,1
31458,-16.399,44.32,9.192,-0.263,-0.2,-0.038,0.212,0.159391028,1
31459,91.514,21.983,60.734,0.113,0.037,-0.214,0.154,0.159391028,1
31460,46.061,0.276,61.437,-0.072,-0.002,0.125,0.127,0.159391028,1
31461,5.479,9.976,2.233,-0.665,-0.059,0.472,0.134,0.159391028,1
31462,59.989,16.506,-31.384,-0.318,0.019,0.079,0.127,0.159391028,1
31463,-5.001,-15.832,-14.971,0.832,0.117,-0.674,0.123,0.159391028,1
31464,-48.316,3.578,1.646,0.129,-0.056,-0.2,0.112,0.159391028,1
31465,49.205,39.021,38.042,-0.509,-0.266,0.1,0.111,0.159391028,1
31466,86.598,8.873,64.362,0.244,0.069,0.064,0.1,0.159391028,1
31467,-5.458,-0.63,20.735,0.316,-0.055,0.489,0.116,0.159391028,1
31468,42.098,16.46,-27.009,-0.246,0.147,0.002,0.097,0.159391028,1
31469,20.736,-8.687,-13.122,0.076,0.255,-0.538,0.095,0.159391028,1
31470,-56.978,-16.233,-0.94,0.274,-0.056,-0.351,0.128,0.159391028,1
31471,1.713,36.992,20.53,-0.099,-0.041,-0.016,0.13,0.159391028,1
31472,93.74,18.368,59.166,0.185,-0.056,0.299,0.139,0.159391028,1
31473,10.063,5.214,34.353,0.113,0.037,-0.064,0.136,0.159391028,1
31474,27.462,14.016,-5.823,0.037,0.153,0.379,0.125,0.159391028,1
31475,49.81,3.355,-18.004,0.074,0.245,-0.014,0.169,0.159391028,1
31476,-35.045,-22.599,-10.786,0.331,-0.026,-0.16,0.146,0.159391028,1
31477,-23.345,24.944,9.414,-0.163,-0.045,0.115,0.136,0.159391028,1
31478,84.676,30.891,55.117,-0.119,-0.079,0.124,0.151,0.159391028,1
31479,54.756,2.989,57.277,-0.16,-0.218,-0.135,0.138,0.159391028,1
31480,-1.435,4.195,8.521,0.398,0.151,0.034,0.103,0.159391028,1
31481,65.735,18.611,-25.599,-0.075,0.306,0.132,0.117,0.159391028,1
31482,0.932,-9.527,-17.274,-0.019,-0.18,0.005,0.121,0.159391028,1
31483,-53.767,-2.368,-4.491,0.471,-0.137,-0.092,0.131,0.159391028,1
31484,32.453,31.99,35.651,0.041,0.126,0.015,0.106,0.159391028,1
31485,91.69,21.515,55.232,-0.246,-0.132,0.153,0.117,0.159391028,1
31486,-6.078,0.575,25.441,0.193,-0.13,0.201,0.113,0.159391028,1
31487,28.489,10.688,-14.604,-0.142,0.157,0.184,0.139,0.159391028,1
31488,38.086,3.828,-17.856,-0.14,0.022,-0.053,0.127,0.159391028,1
31489,-48.523,-21.336,-5.622,0.148,-0.219,-0.123,0.114,0.159391028,1
31490,-19.546,9.331,13.432,-0.04,-0.269,-0.039,0.112,0.159391028,1
31491,79.056,25.054,50.539,-0.051,0.16,-0.077,0.119,0.159391028,1
31492,36.586,10.921,42.79,0.042,0.091,-0.045,0.136,0.159391028,1
31493,4.787,3.667,4.437,-0.217,0.097,-0.092,0.116,0.159391028,1
31494,62.633,20.331,-25.287,-0.275,0.042,-0.229,0.133,0.159391028,1
31495,-6.243,-2.059,-19.251,0.273,-0.27,-0.025,0.114,0.159391028,1
31496,-40.271,-4.68,2.63,0.189,-0.34,0.002,0.124,0.159391028,1
31497,56.723,27.292,43.15,-0.199,-0.01,0.054,0.129,0.159391028,1
31498,88.296,24.822,58.131,0.129,0.234,-0.056,0.115,0.159391028,1
31499,-4.051,-2.596,23.749,-0.121,0.097,0.136,0.107,0.159391028,1
31500,50.792,9.477,-16.164,-0.263,-0.069,-0.031,0.127,0.159391028,1
31501,26.519,4.828,-21.083,0.074,0.145,-0.069,0.107,0.159391028,1
31502,-53.47,-20.01,-5.643,0.135,-0.055,-0.025,0.116,0.159391028,1
31503,3.189,13.853,24.046,-0.083,-0.1,-0.173,0.1,0.159391028,1
31504,92.124,33.535,51.567,-0.196,-0.158,-0.079,0.14,0.159391028,1
31505,6.867,8.082,32.094,0.127,-0.227,-0.178,0.138,0.159391028,1
31506,17.832,1.918,2.114,0.038,-0.091,0.041,0.128,0.159391028,1
31507,49.471,16.143,-21.106,-0.066,0.058,0.082,0.133,0.159391028,1
31508,-36.411,-13.094,-11.77,-0.193,-0.006,0.017,0.129,0.159391028,1
31509,-32.057,-10.566,12.645,-0.027,-0.005,0.063,0.143,0.159391028,1
31510,70.271,25.677,46.285,-0.501,-0.043,0.174,0.148,0.159391028,1
31511,53.85,23.8,47.597,-0.313,-0.165,-0.09,0.129,0.159391028,1
31512,-6.581,-5.144,14.169,-0.045,0.042,-0.085,0.201,0.159391028,1
31513,62.474,18.235,-25.286,0.007,0.212,-0.036,0.152,0.159391028,1
31514,5.934,11.796,-22.532,-0.129,-0.024,0.114,0.152,0.159391028,1
31515,-46.295,-14.008,-1.268,0.266,-0.207,-0.066,0.129,0.159391028,1
31516,37.96,19.765,40.225,-0.247,-0.192,-0.086,0.131,0.159391028,1
31517,100.97,38.378,54.292,-0.274,-0.187,-0.176,0.122,0.159391028,1
31518,0.462,-2.802,28.205,-0.012,-0.142,-0.17,0.113,0.159391028,1
31519,35.744,1.033,-6.624,-0.016,0.185,0.068,0.124,0.159391028,1
31520,47.208,14.103,-25.115,-0.179,-0.085,0.21,0.135,0.159391028,1
31521,-47.615,-7.082,-11.923,-0.052,-0.239,0.047,0.124,0.159391028,1
31522,-23.178,0.279,15.941,0.277,-0.289,-0.324,0.124,0.159391028,1
31523,78.434,39.739,51.28,-0.409,0.281,0.3,0.132,0.159391028,1
31524,34.289,13.294,40.041,0.073,-0.05,-0.372,0.117,0.159391028,1
31525,-2.864,-1.478,6.825,0.118,0.022,-0.237,0.127,0.159391028,1
31526,55.704,14.656,-26.974,-0.193,0.021,-0.205,0.142,0.159391028,1
31527,-18.219,-3.346,-24.085,-0.113,-0.144,0.176,0.137,0.159391028,1
31528,-40.023,-17.677,4.279,0.234,-0.098,-0.057,0.112,0.159391028,1
31529,60.122,22.627,48.454,-0.181,0.006,-0.124,0.123,0.159391028,1
31530,71.758,35.512,50.257,0.011,-0.008,-0.269,0.125,0.159391028,1
31531,-13.825,-10.128,20.754,0.2,-0.174,-0.179,0.135,0.159391028,1
31532,57.343,3.246,-22.072,-0.114,0.116,0.152,0.143,0.159391028,1
31533,22.959,16.647,-31.923,-0.025,-0.009,-0.124,0.126,0.159391028,1
31534,-53.103,-12.683,-4.224,-0.082,-0.052,0.119,0.119,0.159391028,1
31535,27.47,4.758,48.911,0.241,-0.076,-0.025,0.111,0.159391028,1
31536,107.06,47.831,63.741,-0.23,-0.218,-0.115,0.1,0.159391028,1
31537,4.171,-0.62,26.482,-0.129,-0.107,-0.025,0.12,0.159391028,1
31538,32.451,-1.88,-6.745,0.051,0.152,0.043,0.118,0.159391028,1
31539,55.316,14.519,-31.833,0.09,0.164,0.116,0.127,0.159391028,1
31540,-45.838,-0.645,-13.784,0.008,-0.319,0.191,0.134,0.159391028,1
31541,-26.575,-13.131,26.529,-0.054,-0.357,0.168,0.143,0.159391028,1
31542,77.518,26.285,51.075,0.123,-0.18,-0.081,0.164,0.159391028,1
31543,46.128,24.989,34.29,0.066,-0.243,-0.297,0.154,0.159391028,1
31544,-15.641,-7.251,7.39,-0.092,0.205,-0.051,0.179,0.159391028,1
31545,64.254,15.875,-23.304,-0.146,0.172,-0.207,0.154,0.159391028,1
31546,-8.246,12.454,-27.204,0.182,0.022,-0.455,0.14,0.159391028,1
31547,-49.782,-24.733,4.323,0.053,-0.241,0.048,0.115,0.159391028,1
31548,34.829,0.195,51.215,0.104,0.06,0.194,0.119,0.159391028,1
31549,90.135,43.795,49.961,-0.385,0.202,-0.13,0.141,0.159391028,1
31550,-7.584,1.248,16.496,-0.051,-0.008,-0.224,0.117,0.159391028,1
31551,35.683,-1.826,-9.367,-0.016,0.038,-0.205,0.114,0.159391028,1
31552,48.496,29.221,-26.914,0.205,-0.013,0.161,0.134,0.159391028,1
31553,-57.131,-1.877,-8.643,0.036,-0.201,0.251,0.138,0.159391028,1
31554,-11.122,-22.241,36.306,0.168,-0.163,0.213,0.119,0.159391028,1
31555,90.677,40.083,60.848,-0.215,0.113,0.07,0.124,0.159391028,1
31556,39.129,21.892,33.985,0.17,0.406,-0.186,0.135,0.159391028,1
31557,3.006,-8.654,6.971,-0.134,0.254,-0.055,0.146,0.159391028,1
31558,75.283,20.15,-23.695,0.093,0.139,0.021,0.154,0.159391028,1
31559,-24.817,7.468,-23.862,-0.068,-0.071,-0.013,0.198,0.159391028,1
31560,-32.545,-30.412,9.796,0.055,-0.269,0.297,0.193,0.159391028,1
31561,57.576,22.08,56.495,0.187,-0.193,-0.007,0.207,0.159391028,1
31562,67.459,45.091,38.633,-0.037,0.719,-0.222,0.255,0.159391028,1
31563,-18.274,-4.276,9.169,0.273,0.125,0.211,0.176,0.159391028,1
31564,0.912,-0.039,4.477,0.028,0.064,0.062,-0.004,0.159391028,1
31565,0.788,4.275,1.313,0.039,0.013,0.008,-0.005,0.159928945,1
31566,30.333,9.926,-29.66,-0.433,0.077,0.12,0.238,0.159928945,1
31567,11.856,-17.978,-10.634,0.106,0.032,-0.212,0.25,0.159928945,1
31568,-57.728,-18.333,-1.777,-0.004,-0.059,-0.012,0.226,0.159928945,1
31569,11.777,46.477,20.966,0.268,0.186,0.308,0.183,0.159928945,1
31570,96.498,8.311,63.888,-0.154,-0.12,0.237,0.157,0.159928945,1
31571,1.067,-0.134,34.759,-0.202,-0.137,0.115,0.139,0.159928945,1
31572,31.366,16.497,-17.036,-0.067,0.163,-0.039,0.134,0.159928945,1
31573,48.031,5.251,-20.52,0.293,0.179,-0.203,0.124,0.159928945,1
31574,-36.53,-23.297,-4.811,-0.148,-0.161,0.379,0.127,0.159928945,1
31575,-22.29,35.824,9.831,-0.066,-0.129,0.164,0.135,0.159928945,1
31576,88.713,24.595,60.138,0.592,-0.119,-0.237,0.123,0.159928945,1
31577,52.607,5.267,58.259,0.086,0.076,0.014,0.104,0.159928945,1
31578,4.959,7.84,2.58,-0.195,0.126,0.109,0.11,0.159928945,1
31579,64.759,16.705,-30.755,-0.639,-0.013,0.132,0.114,0.159928945,1
31580,-4.417,-13.207,-14.163,0.521,-0.188,-0.515,0.102,0.159928945,1
31581,-52.397,-0.256,-0.722,0.334,-0.074,-0.578,0.096,0.159928945,1
31582,39.613,39.149,35.353,-0.207,-0.208,0.283,0.122,0.159928945,1
31583,89.512,10.158,59.372,-0.449,0.117,0.36,0.118,0.159928945,1
31584,-2.613,4.673,22.351,-0.196,0.046,0.2,0.119,0.159928945,1
31585,37.334,10.464,-17.657,-0.271,0.084,-0.088,0.14,0.159928945,1
31586,26.469,-9.987,-16.539,-0.316,0.078,-0.272,0.127,0.159928945,1
31587,-53.667,-18.222,-5.911,-0.004,-0.291,-0.118,0.143,0.159928945,1
31588,-10.795,29.95,14.969,0.15,-0.231,-0.299,0.136,0.159928945,1
31589,87.624,19.541,55.817,0.015,-0.071,-0.053,0.134,0.159928945,1
31590,24.529,3.712,41.549,-0.278,-0.036,-0.085,0.125,0.159928945,1
31591,11.326,14.106,-2.55,0.096,-0.013,-0.05,0.143,0.159928945,1
31592,58.458,14.643,-24.354,-0.009,-0.299,-0.399,0.143,0.159928945,1
31593,-20.4,-16.436,-12.997,0.121,-0.079,0.018,0.122,0.159928945,1
31594,-37.829,8.318,3.096,0.045,-0.05,0.169,0.125,0.159928945,1
31595,69.023,33.669,47.768,-0.082,-0.199,-0.061,0.142,0.159928945,1
31596,76.619,15.523,60.877,-0.349,-0.023,-0.051,0.115,0.159928945,1
31597,-6.723,-3.782,19.916,0.051,0.142,-0.265,0.115,0.159928945,1
31598,58.941,13.706,-21.477,-0.293,0.007,0.015,0.133,0.159928945,1
31599,17.268,1.189,-18.727,-0.125,-0.153,0.005,0.13,0.159928945,1
31600,-59.88,-17.279,-3.799,0.269,0.001,-0.13,0.108,0.159928945,1
31601,16.594,27.845,26.637,0.268,0.131,0.297,0.119,0.159928945,1
31602,92.841,27.115,54.968,0.001,-0.189,0.138,0.125,0.159928945,1
31603,-1.888,6.366,28.341,-0.178,0.18,-0.143,0.096,0.159928945,1
31604,23.105,10.584,-7.248,0.052,0.177,-0.056,0.11,0.159928945,1
31605,43.888,7.343,-19.844,0.022,0.142,0.234,0.101,0.159928945,1
31606,-45.489,-21.302,-7.978,0.027,-0.181,0.096,0.123,0.159928945,1
31607,-25.083,2.943,9.65,0.001,0.082,0.269,0.127,0.159928945,1
31608,75.482,26.682,46.682,0.109,0.149,0.019,0.135,0.159928945,1
31609,44.211,14.274,45.304,-0.045,0.085,-0.23,0.136,0.159928945,1
31610,-1.614,0.709,8.69,-0.051,0.126,-0.055,0.116,0.159928945,1
31611,61.74,19.712,-25.013,0.009,0.239,-0.031,0.115,0.159928945,1
31612,-0.732,3.002,-18.955,0.229,0.11,0.109,0.112,0.159928945,1
31613,-45.915,-12.627,-1.186,0.218,-0.265,0.084,0.14,0.159928945,1
31614,47.073,26.212,37.717,-0.093,-0.247,0.085,0.114,0.159928945,1
31615,95.603,31.604,56.088,-0.38,-0.107,0.174,0.136,0.159928945,1
31616,-3.645,-2.826,28.252,0.018,-0.102,-0.065,0.113,0.159928945,1
31617,42.555,7.67,-7.705,0.141,0.411,0.22,0.124,0.159928945,1
31618,37.302,11.404,-24.024,-0.043,0.258,0.084,0.118,0.159928945,1
31619,-49.108,-18.16,-8.537,-0.014,-0.338,-0.105,0.153,0.159928945,1
31620,-14.648,4.128,18.448,-0.146,-0.508,-0.099,0.136,0.159928945,1
31621,81.791,36.914,49.151,-0.209,0.003,-0.243,0.122,0.159928945,1
31622,23.056,12.046,35.797,-0.024,0.006,-0.159,0.114,0.159928945,1
31623,3.547,0.731,6.123,0.045,-0.126,-0.098,0.13,0.159928945,1
31624,52.758,16.357,-26.714,-0.106,0.081,-0.131,0.127,0.159928945,1
31625,-24.502,-6.448,-17.238,-0.08,0.132,-0.024,0.116,0.159928945,1
31626,-36.372,-16.887,7.08,0.147,-0.213,0.065,0.141,0.159928945,1
31627,61.737,24.455,43.427,-0.323,-0.005,0.199,0.13,0.159928945,1
31628,62.224,25.701,46.399,0.061,-0.043,-0.073,0.117,0.159928945,1
31629,-11.801,-8.595,16.808,0.09,-0.145,0.007,0.113,0.159928945,1
31630,57.971,11.637,-21.292,-0.019,0.082,0.014,0.154,0.159928945,1
31631,15.899,13.957,-27.204,-0.114,0.031,0.134,0.135,0.159928945,1
31632,-49.532,-15.444,-3.235,0.047,-0.087,-0.009,0.142,0.159928945,1
31633,32.002,14.336,40.679,0.263,-0.277,-0.124,0.13,0.159928945,1
31634,103.27,42.332,59.644,0.02,-0.007,-0.247,0.117,0.159928945,1
31635,3.876,-1.934,30.784,-0.221,-0.136,-0.05,0.109,0.159928945,1
31636,33.834,-0.162,-5.185,-0.029,0.242,0.087,0.127,0.159928945,1
31637,49.929,11.179,-29.446,-0.037,0.011,0.228,0.115,0.159928945,1
31638,-46.133,-11.847,-14.634,-0.404,-0.268,0.245,0.122,0.159928945,1
31639,-26.815,-2.603,17.901,-0.106,-0.19,-0.077,0.11,0.159928945,1
31640,75.063,37.173,52.804,0.358,0.073,-0.127,0.126,0.159928945,1
31641,43.527,26.47,42.042,-0.435,-0.103,-0.033,0.133,0.159928945,1
31642,-11.302,-13.285,13.04,0.033,0.141,-0.144,0.12,0.159928945,1
31643,57.827,15.828,-30.175,-0.014,0.389,-0.196,0.128,0.159928945,1
31644,-7.16,11.62,-25.517,0.065,0.048,-0.041,0.113,0.159928945,1
31645,-48.047,-21.378,3.744,0.094,-0.434,0.029,0.121,0.159928945,1
31646,42.132,9.037,51.836,-0.39,-0.116,0.079,0.133,0.159928945,1
31647,88.312,40.834,57.378,-0.206,0.209,-0.188,0.116,0.159928945,1
31648,-8.983,-4.219,16.7,0.049,0.192,-0.204,0.153,0.159928945,1
31649,47.884,4.061,-16.05,0.12,0.198,-0.182,0.144,0.159928945,1
31650,39.662,23.64,-30.771,0.003,-0.08,0.029,0.139,0.159928945,1
31651,-51.424,-0.898,-2.264,-0.044,-0.375,0.092,0.161,0.159928945,1
31652,-5.931,-9.687,40.155,-0.11,-0.348,0.257,0.153,0.159928945,1
31653,100.35,44.468,64.25,-0.146,0.12,0.148,0.164,0.159928945,1
31654,37.496,17.934,34.46,0.102,0.439,-0.096,0.145,0.159928945,1
31655,6.797,-4.442,4.049,-0.17,0.012,0.11,0.151,0.159928945,1
31656,71.561,20.774,-26.267,0.028,0.08,-0.15,0.149,0.159928945,1
31657,-28.002,3.202,-21.974,-0.119,-0.147,-0.052,0.174,0.159928945,1
31658,-34.574,-18.811,9.176,-0.373,-0.211,0.225,0.126,0.159928945,1
31659,59.744,32.45,51.415,0.183,-0.223,-0.485,0.114,0.159928945,1
31660,66.795,32.88,40.324,-0.019,0.414,-0.432,0.114,0.159928945,1
31661,-23.258,-2.583,15.251,0.277,-0.262,-0.068,0.105,0.159928945,1
31662,50.24,10.833,-19.17,-0.018,0.075,0.169,0.133,0.159928945,1
31663,13.293,22.579,-23.436,-0.125,0.003,0.124,0.145,0.159928945,1
31664,-59.779,-18.202,-1.011,-0.444,-0.237,0.026,0.14,0.159928945,1
31665,17.449,-11.245,46.058,0.078,-0.162,-0.3,0.124,0.159928945,1
31666,96.024,41.374,52.854,-0.332,-0.088,-0.005,0.149,0.159928945,1
31667,-0.436,1.751,20.678,0.019,-0.346,0.025,0.125,0.159928945,1
31668,27.676,-4.62,-1.522,0.262,0.027,0.085,0.145,0.159928945,1
31669,57.116,25.343,-26.847,0.042,0.131,-0.138,0.172,0.159928945,1
31670,-50.687,6.804,-16.606,-0.015,-0.241,0.078,0.186,0.159928945,1
31671,-18.654,-19.404,28.302,-0.11,-0.057,0.003,0.179,0.159928945,1
31672,82.412,25.622,61.211,-0.28,0.064,0.159,0.214,0.159928945,1
31673,56.62,44.683,40.156,0.224,-0.192,0.013,0.241,0.159928945,1
31674,-2.521,-11.525,13.057,0.265,0.105,0.114,0.153,0.159928945,1
31675,3.022,-0.364,3.005,0.042,0.032,-0.019,-0.004,0.159928945,1
31676,-0.102,3.404,1.484,-0.006,-0.017,-0.023,-0.005,0.160461891,1
31677,-5.756,1.997,-7.265,-0.248,0.303,0.126,0.212,0.160461891,1
31678,57.273,9.44,-29.419,0.396,0.01,-0.453,0.245,0.160461891,1
31679,-13.824,-23.048,-9.485,0.458,-0.084,-0.008,0.205,0.160461891,1
31680,-41.518,12.928,1.135,-0.238,-0.167,0.566,0.173,0.160461891,1
31681,62.096,39.11,39.826,-0.44,-0.155,-0.055,0.162,0.160461891,1
31682,79.044,0.966,65.91,-0.356,-0.106,-0.292,0.126,0.160461891,1
31683,-9.231,-7.268,20.358,-0.281,0.036,0.403,0.128,0.160461891,1
31684,48.964,12.008,-31.751,0.448,0.536,-0.023,0.137,0.160461891,1
31685,21.368,-6.216,-15.533,0.327,0.296,-0.352,0.124,0.160461891,1
31686,-56.887,-15.31,-2.8,-0.186,-0.261,-0.237,0.128,0.160461891,1
31687,-5.724,43.518,21.431,-0.125,-0.474,-0.323,0.111,0.160461891,1
31688,90.452,19.327,59.54,0.084,0.223,0.021,0.122,0.160461891,1
31689,6.541,-0.553,33.967,0.344,0.315,0.419,0.106,0.160461891,1
31690,11.986,13.498,-10.921,-0.359,-0.147,0.335,0.115,0.160461891,1
31691,46.085,3.616,-27.952,0.055,0.037,-0.359,0.125,0.160461891,1
31692,-29.012,-26.171,-5.548,0.311,-0.107,-0.371,0.119,0.160461891,1
31693,-35.015,7.571,3.325,0.469,0.195,0.342,0.143,0.160461891,1
31694,64.203,16.983,41.523,-0.05,0.12,0.416,0.131,0.160461891,1
31695,68.65,1.377,51.896,-0.047,-0.229,0.026,0.137,0.160461891,1
31696,-5.601,6.192,11.194,-0.189,0.003,-0.452,0.156,0.160461891,1
31697,56.459,19.053,-23.353,-0.089,0.241,-0.006,0.142,0.160461891,1
31698,16.156,-8.123,-15.374,0.138,0.112,0.032,0.142,0.160461891,1
31699,-54.319,-13.651,-6.271,0.235,0.117,0.183,0.142,0.160461891,1
31700,14.425,38.354,24.436,0.249,-0.226,-0.149,0.175,0.160461891,1
31701,96.136,19.578,57.962,-0.397,-0.071,-0.112,0.138,0.160461891,1
31702,2.785,0.282,32.979,-0.233,0.058,-0.063,0.134,0.160461891,1
31703,25.804,9.446,-7.732,0.332,0.182,0.057,0.147,0.160461891,1
31704,49.466,8.199,-21.69,0.169,0.159,-0.114,0.137,0.160461891,1
31705,-39.105,-24.442,-12.621,-0.051,-0.141,0.315,0.158,0.160461891,1
31706,-28.861,11.692,7.836,-0.075,-0.016,0.104,0.125,0.160461891,1
31707,68.92,29.556,43.634,-0.022,0.043,-0.057,0.137,0.160461891,1
31708,45.821,7.956,41.956,-0.024,-0.07,-0.093,0.174,0.160461891,1
31709,-11.182,1.44,4.07,0.087,0.054,0.246,0.163,0.160461891,1
31710,50.757,17.041,-27.378,0.082,0.379,0.052,0.161,0.160461891,1
31711,-0.607,-5.856,-13.207,0.109,0.075,0.031,0.177,0.160461891,1
31712,-51.973,-13.533,-4.178,0.207,-0.268,0.089,0.161,0.160461891,1
31713,29.812,18.839,31.606,-0.199,0.169,0.005,0.159,0.160461891,1
31714,87.372,14.912,51.43,-0.208,0.102,0.061,0.147,0.160461891,1
31715,-5.085,-0.817,21.346,0.229,-0.003,0.175,0.11,0.160461891,1
31716,37.756,10.768,-9.236,-0.015,0.168,0.191,0.131,0.160461891,1
31717,40.68,10.001,-18.67,-0.133,0.14,0.231,0.144,0.160461891,1
31718,-45.743,-12.704,-8.348,0.017,-0.159,-0.016,0.143,0.160461891,1
31719,-12.011,11.919,14.418,0.019,-0.105,-0.226,0.125,0.160461891,1
31720,83.886,26.475,54.375,0.065,0.14,-0.149,0.132,0.160461891,1
31721,35.854,10.373,40.332,-0.074,0.097,0.392,0.118,0.160461891,1
31722,-1.149,-2.788,7.359,-0.051,0.114,0.183,0.131,0.160461891,1
31723,58.662,18.041,-24.26,-0.107,0.245,0.006,0.109,0.160461891,1
31724,-9.76,-3.661,-22.709,0.179,0.053,0.096,0.116,0.160461891,1
31725,-46.434,-14.561,0.384,0.186,-0.295,-0.235,0.127,0.160461891,1
31726,38.239,25.193,34.757,0.131,-0.001,-0.133,0.15,0.160461891,1
31727,77.374,27.123,44.009,0.216,0.212,-0.121,0.141,0.160461891,1
31728,-9.732,-3.64,18.132,-0.16,0.167,0.081,0.117,0.160461891,1
31729,30.286,4.334,-13.63,0.014,0.188,0.054,0.158,0.160461891,1
31730,25.079,9.322,-20.735,-0.115,0.225,-0.012,0.167,0.160461891,1
31731,-48.941,-23.116,-6.807,0.12,-0.157,0.152,0.178,0.160461891,1
31732,-8.129,-0.407,20.712,0.095,-0.125,0.21,0.15,0.160461891,1
31733,80.493,28.626,45.64,0.194,0.102,-0.036,0.14,0.160461891,1
31734,22.699,9.981,34.49,0.335,0.111,-0.269,0.18,0.160461891,1
31735,8.074,1.221,3.403,0.144,0.098,-0.037,0.157,0.160461891,1
31736,57.795,16.745,-27.394,-0.005,0.017,0.005,0.15,0.160461891,1
31737,-20.492,-2.735,-19.848,0.097,0.029,0.231,0.145,0.160461891,1
31738,-35.669,-12.64,3.232,0.074,-0.045,0.198,0.145,0.160461891,1
31739,61.161,22.923,47.48,-0.047,0.169,0.216,0.149,0.160461891,1
31740,70.112,29.656,47.648,-0.126,0.281,-0.004,0.156,0.160461891,1
31741,-11.899,-10.303,18.732,0.418,-0.028,0.078,0.164,0.160461891,1
31742,47.838,11.033,-19.54,-0.163,0.234,0.183,0.143,0.160461891,1
31743,15.64,5.226,-27.4,0.112,0.198,0.021,0.154,0.160461891,1
31744,-54.737,-20.66,-4.468,0.07,-0.073,0.001,0.202,0.160461891,1
31745,5.282,8.074,28.025,-0.037,0.013,0.309,0.138,0.160461891,1
